d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,id_asenta_cpcons
83342,Miguel Hidalgo,Colonia,Hermosillo,Sonora,,7785
83343,Kino Nuevo,Fraccionamiento,Hermosillo,Sonora,,206
83343,Alcatraz,Colonia,Hermosillo,Sonora,,279
83343,Mediterráneo,Colonia,Hermosillo,Sonora,,284
83343,Kino Bay Estates,Fraccionamiento,Hermosillo,Sonora,,321
83343,Vistas Reserva Residencial,Fraccionamiento,Hermosillo,Sonora,,322
83343,Río Azul Kino Nuevo,Fraccionamiento,Hermosillo,Sonora,,375
83343,Playas de Kino,Fraccionamiento,Hermosillo,Sonora,,378
83343,Ananda,Condominio,Hermosillo,Sonora,,392
83343,Primavera,Colonia,Hermosillo,Sonora,,1811
83343,Lomas de Kino,Colonia,Hermosillo,Sonora,,1812
83343,Luis Donaldo Colosio,Colonia,Hermosillo,Sonora,,7784
83344,Miguel Alemán (La Doce) Centro,Colonia,Hermosillo,Sonora,,212
83346,Las Villas del Nogal,Fraccionamiento,Hermosillo,Sonora,,283
83346,Aguayo Porchas,Colonia,Hermosillo,Sonora,,2873
83346,Pueblo Unido,Colonia,Hermosillo,Sonora,,2874
83347,INFONAVIT,Colonia,Hermosillo,Sonora,,2875
83347,Jesús García,Colonia,Hermosillo,Sonora,,2878
83347,26 de Octubre,Colonia,Hermosillo,Sonora,,2880
83347,Luis Donaldo Colosio,Colonia,Hermosillo,Sonora,,3211
83347,Las Palmitas,Ranchería,Hermosillo,Sonora,,7041
83347,Guadalupe Victoria,Colonia,Hermosillo,Sonora,,7786
83347,Las Granjas,Colonia,Hermosillo,Sonora,,7788
83347,Manuel J Clouthier,Colonia,Hermosillo,Sonora,,7789
83347,Residencial la Vendimia,Fraccionamiento,Hermosillo,Sonora,,7791
83348,Antonio Méndez,Colonia,Hermosillo,Sonora,,2876
83348,Las Palmas,Colonia,Hermosillo,Sonora,,2877
83348,Lázaro Cárdenas,Colonia,Hermosillo,Sonora,,2879
83348,Salvador Alvarado,Colonia,Hermosillo,Sonora,,2881
83349,Emiliano Zapata,Colonia,Hermosillo,Sonora,,2871
83349,Insurgentes,Colonia,Hermosillo,Sonora,,2872
83349,Nuevo Triunfo,Colonia,Hermosillo,Sonora,,3338
83349,Nueva Esperanza,Colonia,Hermosillo,Sonora,,7790
83350,La Polka,Ranchería,Hermosillo,Sonora,,341
83350,Chico Román,Ranchería,Hermosillo,Sonora,,6291
83350,La Inés,Ranchería,Hermosillo,Sonora,,6887
83350,Pozo Nuevo (Rancho Nuevo),Rancho,Hermosillo,Sonora,,7288
83350,San Marcial,Ranchería,Hermosillo,Sonora,,7526
83350,Santa Eduwiges (Radio),Ranchería,Hermosillo,Sonora,,7615
83350,Santa Inés Uno (El Capitán),Granja,Hermosillo,Sonora,,7634
83350,Tomuco,Ranchería,Hermosillo,Sonora,,7734
83353,Agua Caliente,Ranchería,Hermosillo,Sonora,,6171
83353,El Gavilán,Ranchería,Hermosillo,Sonora,,6376
83353,Cerro Prieto,Ranchería,Hermosillo,Sonora,,6383
83353,Coronado,Ranchería,Hermosillo,Sonora,,6388
83353,Cuatro de Octubre,Ranchería,Hermosillo,Sonora,,6389
83353,El Chaparral,Ranchería,Hermosillo,Sonora,,6434
83353,El Jojobal,Granja,Hermosillo,Sonora,,6500
83353,La Hediondilla,Ranchería,Hermosillo,Sonora,,6880
83353,La Reforma,Ranchería,Hermosillo,Sonora,,6965
83353,Las Bolsas,Ranchería,Hermosillo,Sonora,,7009
83353,Las Liebres,Ranchería,Hermosillo,Sonora,,7028
83353,Nuevo,Rancho,Hermosillo,Sonora,,7326
83353,San Agustín,Ranchería,Hermosillo,Sonora,,7368
83353,San Juan,Ranchería,Hermosillo,Sonora,,7499
83353,San Luis,Ranchería,Hermosillo,Sonora,,7525
83353,Santa Gertrudiz,Ranchería,Hermosillo,Sonora,,7628
83353,Sayula,Ranchería,Hermosillo,Sonora,,7691
83354,La Esperanza,Ranchería,Hermosillo,Sonora,,6288
83354,El Voltiadero,Ranchería,Hermosillo,Sonora,,6664
83354,La Cana,Ranchería,Hermosillo,Sonora,,6815
83354,La Vaca Colorada,Ranchería,Hermosillo,Sonora,,6984
83354,Las Cuevitas,Ranchería,Hermosillo,Sonora,,7021
83354,Las Cuevitas,Ejido,Hermosillo,Sonora,,7022
83354,Los Compadres,Ranchería,Hermosillo,Sonora,,7095
83354,Monte Alto,Ranchería,Hermosillo,Sonora,,7210
83354,Nuevo,Rancho,Hermosillo,Sonora,,7327
83354,San Javier,Ranchería,Hermosillo,Sonora,,7473
83354,San Juan,Ranchería,Hermosillo,Sonora,,7502
83354,Santa Elena,Ranchería,Hermosillo,Sonora,,7619
83354,Tres Pechos,Ranchería,Hermosillo,Sonora,,7737
83356,El Salto,Ranchería,Hermosillo,Sonora,,6626
83356,El Zacatón,Ejido,Hermosillo,Sonora,,6670
83356,Guadalupe,Ranchería,Hermosillo,Sonora,,6739
83356,La Esperanza,Ranchería,Hermosillo,Sonora,,6856
83356,Las Glorias,Ranchería,Hermosillo,Sonora,,7026
83356,Pozo del Negro,Rancho,Hermosillo,Sonora,,7282
83356,Pozo del Negro Dos,Ranchería,Hermosillo,Sonora,,7283
83356,San Carlos,Ranchería,Hermosillo,Sonora,,7405
83356,San Isidro Dos,Ranchería,Hermosillo,Sonora,,7469
83356,San Jorge,Ranchería,Hermosillo,Sonora,,7480
83356,San Patricio,Ranchería,Hermosillo,Sonora,,7551
83357,Chapala (El Pocito),Ranchería,Hermosillo,Sonora,,6384
83357,Chaveco,Ranchería,Hermosillo,Sonora,,6385
83357,El Carmen,Ranchería,Hermosillo,Sonora,,6418
83357,El Palo Verdal,Ranchería,Hermosillo,Sonora,,6544
83357,El Potrerito (El Potrero de San Francisco),Ranchería,Hermosillo,Sonora,,6569
83357,El Pueblito,Ranchería,Hermosillo,Sonora,,6576
83357,El Tinaco (Campo de Gómez),Ranchería,Hermosillo,Sonora,,6652
83357,La Junta,Ranchería,Hermosillo,Sonora,,6891
83357,La Pirinola,Ranchería,Hermosillo,Sonora,,6940
83357,La Tinaja,Ranchería,Hermosillo,Sonora,,6978
83357,Las Barajitas (San Juan),Ranchería,Hermosillo,Sonora,,7006
83357,Las Cruces,Ranchería,Hermosillo,Sonora,,7019
83357,Pilares,Ranchería,Hermosillo,Sonora,,7256
83357,Pozo Nuevo,Ranchería,Hermosillo,Sonora,,7287
83357,San José,Ranchería,Hermosillo,Sonora,,7492
83360,San Miguel de Horcasitas,Pueblo,San Miguel de Horcasitas,Sonora,,220
83363,Chupisonora,Ranchería,San Miguel de Horcasitas,Sonora,,6016
83363,El Chinalito,Ranchería,San Miguel de Horcasitas,Sonora,,6022
83363,El Gato,Ranchería,San Miguel de Horcasitas,Sonora,,6026
83363,El Tigre,Ranchería,San Miguel de Horcasitas,Sonora,,6034
83363,El Veranito,Ranchería,San Miguel de Horcasitas,Sonora,,6036
83363,La Chepa (Rancho Leonardito),Rancho,San Miguel de Horcasitas,Sonora,,6050
83363,Punta de Agua Uno,Ranchería,San Miguel de Horcasitas,Sonora,,6095
83363,San Martín de Porres,Ranchería,San Miguel de Horcasitas,Sonora,,6119
83363,Santa Teresa,Ranchería,San Miguel de Horcasitas,Sonora,,6127
83364,El Carricito,Ranchería,San Miguel de Horcasitas,Sonora,,6020
83364,El Llano,Ranchería,San Miguel de Horcasitas,Sonora,,6027
83364,El Molino de Arriba,Ranchería,San Miguel de Horcasitas,Sonora,,6029
83364,El Tren,Ranchería,San Miguel de Horcasitas,Sonora,,6035
83364,La Bajada,Ranchería,San Miguel de Horcasitas,Sonora,,6045
83364,La Carrizosa,Ranchería,San Miguel de Horcasitas,Sonora,,6048
83364,La Casa Colorada,Ranchería,San Miguel de Horcasitas,Sonora,,6049
83364,Las Limas,Ranchería,San Miguel de Horcasitas,Sonora,,6071
83364,Los Seris,Ranchería,San Miguel de Horcasitas,Sonora,,6082
83364,Agua Salada,Rancho,San Miguel de Horcasitas,Sonora,,6097
83364,Arbiseña,Rancho,San Miguel de Horcasitas,Sonora,,6099
83364,Vacajuzary,Rancho,San Miguel de Horcasitas,Sonora,,6107
83364,San Benito,Ranchería,San Miguel de Horcasitas,Sonora,,6109
83364,San Justino,Ranchería,San Miguel de Horcasitas,Sonora,,6118
83364,Santa María del Pópulo,Ranchería,San Miguel de Horcasitas,Sonora,,6123
83364,Santa Rita,Ranchería,San Miguel de Horcasitas,Sonora,,6125
83365,Campo del Rosario,Ejido,San Miguel de Horcasitas,Sonora,,6006
83365,Campo San José,Ejido,San Miguel de Horcasitas,Sonora,,6011
83365,Juan Peralta,Ranchería,San Miguel de Horcasitas,Sonora,,6043
83365,La Gloria,Ranchería,San Miguel de Horcasitas,Sonora,,6054
83365,Los Cuates,Ranchería,San Miguel de Horcasitas,Sonora,,6077
83365,Los Robles,Ranchería,San Miguel de Horcasitas,Sonora,,6081
83365,Ranchito del Río Bonito,Ejido,San Miguel de Horcasitas,Sonora,,6096
83365,San Diego,Ranchería,San Miguel de Horcasitas,Sonora,,6111
83365,San Juan de los Lagos,Ranchería,San Miguel de Horcasitas,Sonora,,6116
83366,Parcela 45,Ejido,San Miguel de Horcasitas,Sonora,,6007
83366,Campo Número Dos,Ejido,San Miguel de Horcasitas,Sonora,,6010
83366,San Martín,Ejido,San Miguel de Horcasitas,Sonora,,6012
83366,Grupo Serrano,Granja,San Miguel de Horcasitas,Sonora,,6040
83366,La Vinorama,Ranchería,San Miguel de Horcasitas,Sonora,,6065
83366,La Virgen,Ranchería,San Miguel de Horcasitas,Sonora,,6066
83366,Las Mesteñas,Ranchería,San Miguel de Horcasitas,Sonora,,6073
83366,Los Vergeles,Ranchería,San Miguel de Horcasitas,Sonora,,6084
83366,Placar,Ranchería,San Miguel de Horcasitas,Sonora,,6091
83366,FIGVAL,Rancho,San Miguel de Horcasitas,Sonora,,6103
83366,Sagrado Corazón de Jesús,Ranchería,San Miguel de Horcasitas,Sonora,,6108
83366,San José del Porvenir,Ranchería,San Miguel de Horcasitas,Sonora,,6115
83366,San Nicolás,Ranchería,San Miguel de Horcasitas,Sonora,,6120
83366,Serrano,Ranchería,San Miguel de Horcasitas,Sonora,,6128
83366,Viñedo el Porvenir,Rancho,San Miguel de Horcasitas,Sonora,,6134
83367,El Cuatro,Ranchería,San Miguel de Horcasitas,Sonora,,6024
83367,El Paraíso,Ranchería,San Miguel de Horcasitas,Sonora,,6032
83367,La Noria,Ranchería,San Miguel de Horcasitas,Sonora,,6051
83367,Las Playitas,Ranchería,San Miguel de Horcasitas,Sonora,,6074
83367,Noria del Verde,Ranchería,San Miguel de Horcasitas,Sonora,,6086
83367,De Alejo Lugo,Rancho,San Miguel de Horcasitas,Sonora,,6101
83367,San Antonio,Rancho,San Miguel de Horcasitas,Sonora,,6105
83367,Santa Rita (Campo Número Tres),Granja,San Miguel de Horcasitas,Sonora,,6126
83370,Los Ángeles (La Fábrica de los Ángeles),Colonia,San Miguel de Horcasitas,Sonora,,221
83370,Cano Sainz (El Rastro),Ejido,San Miguel de Horcasitas,Sonora,,6013
83370,Cerro Colorado,Ranchería,San Miguel de Horcasitas,Sonora,,6014
83370,El Cajón,Ranchería,San Miguel de Horcasitas,Sonora,,6019
83370,El Nogalito,Ranchería,San Miguel de Horcasitas,Sonora,,6030
83370,La Cañada,Ranchería,San Miguel de Horcasitas,Sonora,,6046
83370,La Cañada de San Miguel,Ranchería,San Miguel de Horcasitas,Sonora,,6047
83370,Los Diques,Ranchería,San Miguel de Horcasitas,Sonora,,6078
83370,San Francisco,Ranchería,San Miguel de Horcasitas,Sonora,,6112
83373,Aguariel,Ranchería,San Miguel de Horcasitas,Sonora,,6004
83373,Codorachi,Ranchería,San Miguel de Horcasitas,Sonora,,6017
83373,El Coyote (Rancho Grande),Rancho,San Miguel de Horcasitas,Sonora,,6023
83373,La Galera,Ranchería,San Miguel de Horcasitas,Sonora,,6053
83373,La Quinta,Ranchería,San Miguel de Horcasitas,Sonora,,6060
83373,La Tembladera de Arriba,Ranchería,San Miguel de Horcasitas,Sonora,,6064
83373,Arturo García,Rancho,San Miguel de Horcasitas,Sonora,,6100
83373,Guadalupe,Rancho,San Miguel de Horcasitas,Sonora,,6104
83373,San Carlos (La Carbonera),Ranchería,San Miguel de Horcasitas,Sonora,,6110
83373,San Isidro,Ranchería,San Miguel de Horcasitas,Sonora,,6113
83374,El Tecolote,Granja,San Miguel de Horcasitas,Sonora,,6033
83374,Pesqueira [Granja Porcícola],Granja,San Miguel de Horcasitas,Sonora,,6039
83374,La Aduana,Ranchería,San Miguel de Horcasitas,Sonora,,6044
83374,San Martín (La Luna),Ranchería,San Miguel de Horcasitas,Sonora,,6055
83374,La Pinacata [Porcícola],Granja,San Miguel de Horcasitas,Sonora,,6058
83374,La Salada de Abajo,Ranchería,San Miguel de Horcasitas,Sonora,,6061
83374,La Salada de Arriba (SAHOP),Ranchería,San Miguel de Horcasitas,Sonora,,6062
83374,Núñez (Campo Núñez),Ejido,San Miguel de Horcasitas,Sonora,,6087
83374,Pozo Enrique,Granja,San Miguel de Horcasitas,Sonora,,6092
83374,Pozo Manuel,Ranchería,San Miguel de Horcasitas,Sonora,,6093
83374,El Beny [Viñedo],Granja,San Miguel de Horcasitas,Sonora,,6132
83374,Viñedos 2000 Norte (La Tracalita),Granja,San Miguel de Horcasitas,Sonora,,6137
83374,Pesqueira [Viñedo],Granja,San Miguel de Horcasitas,Sonora,,6138
83375,UES [Campo],Ejido,San Miguel de Horcasitas,Sonora,,6005
83375,Fer-Ver de los Molinas,Ranchería,San Miguel de Horcasitas,Sonora,,6037
83375,Frigoríficos Pesqueira Sonhofrut,Ranchería,San Miguel de Horcasitas,Sonora,,6038
83375,Las Bateas,Ranchería,San Miguel de Horcasitas,Sonora,,6069
83375,Las Bateas (Las Bateas de Arriba),Ranchería,San Miguel de Horcasitas,Sonora,,6070
83375,Las Mercedes [Agropecuaria],Granja,San Miguel de Horcasitas,Sonora,,6072
83375,Los Gordos,Granja,San Miguel de Horcasitas,Sonora,,6079
83375,El Manto [Viñedo],Rancho,San Miguel de Horcasitas,Sonora,,6133
83375,Viñedo Escondido,Rancho,San Miguel de Horcasitas,Sonora,,6135
83376,Campito San Alberto,Rancho,San Miguel de Horcasitas,Sonora,,1
83376,Pueblo Nuevo,Colonia,San Miguel de Horcasitas,Sonora,,222
83376,El Torreón,Ejido,San Miguel de Horcasitas,Sonora,,4403
83376,Agrícola el Bacame,Ranchería,San Miguel de Horcasitas,Sonora,,6003
83376,Campo Jorge Ortega,Ejido,San Miguel de Horcasitas,Sonora,,6008
83376,Cerro Pelón,Ranchería,San Miguel de Horcasitas,Sonora,,6015
83376,Los Mezquites [Hipódromo],Ranchería,San Miguel de Horcasitas,Sonora,,6042
83376,La Escondida,Ranchería,San Miguel de Horcasitas,Sonora,,6052
83376,La Perla,Ranchería,San Miguel de Horcasitas,Sonora,,6057
83376,Los Cochitos,Ranchería,San Miguel de Horcasitas,Sonora,,6075
83376,Los Cuates,Ranchería,San Miguel de Horcasitas,Sonora,,6076
83376,Los Hoyos,Ranchería,San Miguel de Horcasitas,Sonora,,6080
83376,Los Tres García [Ganadera],Ranchería,San Miguel de Horcasitas,Sonora,,6083
83376,Parronales Porfín,Ranchería,San Miguel de Horcasitas,Sonora,,6088
83376,Pedro Moreno (Predio Mata de Carrizo),Ranchería,San Miguel de Horcasitas,Sonora,,6089
83376,Predio Dos Pozos,Ranchería,San Miguel de Horcasitas,Sonora,,6094
83376,Aldana,Rancho,San Miguel de Horcasitas,Sonora,,6098
83376,De Baldomero Robles,Rancho,San Miguel de Horcasitas,Sonora,,6102
83376,San Jerónimo,Ranchería,San Miguel de Horcasitas,Sonora,,6114
83376,San Judas,Ranchería,San Miguel de Horcasitas,Sonora,,6117
83376,Santa Elena (La Providencia),Granja,San Miguel de Horcasitas,Sonora,,6122
83376,Sociedad Bracamonte Amarilla,Ranchería,San Miguel de Horcasitas,Sonora,,6129
83376,Tierras Nuevas,Ranchería,San Miguel de Horcasitas,Sonora,,6130
83376,Viñedo la Mesa,Rancho,San Miguel de Horcasitas,Sonora,,6136
83377,Armando López Nogales,Colonia,San Miguel de Horcasitas,Sonora,,2
83377,Benito Juárez,Colonia,San Miguel de Horcasitas,Sonora,,3
83377,El Manto,Colonia,San Miguel de Horcasitas,Sonora,,4
83377,Loma Alta,Colonia,San Miguel de Horcasitas,Sonora,,5
83377,Loma Bonita,Colonia,San Miguel de Horcasitas,Sonora,,6
83377,Loma Linda,Colonia,San Miguel de Horcasitas,Sonora,,7
83377,Luis Donaldo Colosio,Colonia,San Miguel de Horcasitas,Sonora,,8
83377,Rinconada,Colonia,San Miguel de Horcasitas,Sonora,,9
83377,Viñedos,Colonia,San Miguel de Horcasitas,Sonora,,10
83377,Pesqueira Centro,Colonia,San Miguel de Horcasitas,Sonora,,223
83377,Viñedo el Sol,Granja,San Miguel de Horcasitas,Sonora,,6131
83378,El Carrizo,Ranchería,San Miguel de Horcasitas,Sonora,,6021
83380,La Playa,Colonia,Carbó,Sonora,,34
83380,Carbó Centro,Colonia,Carbó,Sonora,,224
83383,El Chamizal,Colonia,Carbó,Sonora,,1
83383,Luis Donaldo Colosio,Colonia,Carbó,Sonora,,35
83384,Ferrocarril,Colonia,Carbó,Sonora,,2
83384,La Ladrillera,Ranchería,Carbó,Sonora,,26
83385,Emiliano Zapata,Colonia,Carbó,Sonora,,32
83386,La Aurora,Colonia,Carbó,Sonora,,33
83390,El Arpa,Ranchería,Carbó,Sonora,,6
83390,El Ranchito,Ranchería,Carbó,Sonora,,10
83390,La Palma,Ranchería,Carbó,Sonora,,15
83390,Mayén,Ranchería,Carbó,Sonora,,22
83390,Grande,Rancho,Carbó,Sonora,,27
83390,San Francisco,Ranchería,Carbó,Sonora,,28
83393,Centro de Investigaciones Pecuarias del Estado de Sonora,Equipamiento,Carbó,Sonora,,4
83393,El Oásis,Ranchería,Carbó,Sonora,,9
83393,Los Chinos,Ranchería,Carbó,Sonora,,19
83393,Los Chinos de Abajo (El Pocito),Ranchería,Carbó,Sonora,,20
83393,Los Chinos de Arriba,Ranchería,Carbó,Sonora,,21
83393,Pozo de Crisanto,Ranchería,Carbó,Sonora,,24
83394,Campo Canoras,Ranchería,Carbó,Sonora,,3
83394,La Gorulla,Ranchería,Carbó,Sonora,,14
83394,La Poza,Ranchería,Carbó,Sonora,,16
83394,Las Canoras,Ranchería,Carbó,Sonora,,17
83395,El Garambullo,Ranchería,Carbó,Sonora,,7
83395,Noria de Landavazos,Ranchería,Carbó,Sonora,,23
83395,Zanjón,Ranchería,Carbó,Sonora,,30
83396,El Treinta y Ocho,Ranchería,Carbó,Sonora,,12
83396,La Cachucha,Ranchería,Carbó,Sonora,,13
83396,Las Praderas,Ranchería,Carbó,Sonora,,18
83396,Pozo Hondo,Ranchería,Carbó,Sonora,,25
83397,Cola de Tizón,Ranchería,Carbó,Sonora,,5
83397,El Mojino,Ranchería,Carbó,Sonora,,8
83398,Buenos Aires,Ranchería,Carbó,Sonora,,31
83400,Irma Rodríguez,Ranchería,San Luis Río Colorado,Sonora,San Luis Río Colorado,29
83400,Cuauhtémoc,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,226
83400,San Luis Río Colorado Centro,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,227
83403,Del Río,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,2
83419,Campamento,Barrio,San Luis Río Colorado,Sonora,San Luis Río Colorado,231
83420,Bellavista,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,232
83420,La Mesa,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,234
83420,Oasis,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,1988
83423,Los Adobes,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,4
83430,Los Portales,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,5
83430,Industrial,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,238
83430,Alameda,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,1989
83439,Ruiz Cortines,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,243
83440,Sonora,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,250
83447,Jalisco,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,255
83448,Residencias,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,269
83449,Comercial,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,270
83450,Diana Residencial,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,3
83450,Burócrata,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,277
83455,Parque Industrial,Zona industrial,San Luis Río Colorado,Sonora,San Luis Río Colorado,286
83457,La Mesa,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,22
83457,Misión del Sol,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,1994
83457,Hacienda las Palmas,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,1995
83457,Nuevo Palmira,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,2274
83457,Chula Vista,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,3252
83457,Del Parque,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,3268
83457,Joyas del Parque,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,3269
83458,Progreso,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,287
83459,10 de Abril,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,288
83470,Villas del Río,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,8
83470,Aviación,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,289
83479,Paraíso del Bosque,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,6
83479,Aeropuerto,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,294
83479,La Grullita,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,2981
83480,Del Bosque,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,301
83487,Libertad,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,307
83488,Mezquite,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,309
83489,Federal,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,315
83490,Altar,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,318
83496,Villa las Flores,Fraccionamiento,San Luis Río Colorado,Sonora,San Luis Río Colorado,7
83496,Solidaridad,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,319
83497,Reforma,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,320
83498,México,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,321
83498,Nuevo San Luis,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,1991
83499,Campestre,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,325
83499,Villa Colonial,Colonia,San Luis Río Colorado,Sonora,San Luis Río Colorado,1990
83500,Guadalupe,Colonia,San Luis Río Colorado,Sonora,,24
83500,Ingeniero Luis B Sánchez,Pueblo,San Luis Río Colorado,Sonora,,334
83503,Los Olivos,Colonia,San Luis Río Colorado,Sonora,,2203
83504,Bicentenario,Fraccionamiento,San Luis Río Colorado,Sonora,,43
83504,Villa Florida,Colonia,San Luis Río Colorado,Sonora,,2205
83510,Juárez Leyes de Reforma,Ejido,San Luis Río Colorado,Sonora,,23
83510,El Barranco,Ranchería,San Luis Río Colorado,Sonora,,36
83510,Nuevo Michoacán (Estación Riíto),Ejido,San Luis Río Colorado,Sonora,,344
83510,Mesa Rica,Ejido,San Luis Río Colorado,Sonora,,347
83510,Mesa Rica Dos,Ejido,San Luis Río Colorado,Sonora,,348
83513,Agrícola Agros,Zona industrial,San Luis Río Colorado,Sonora,,10
83513,Tsunami,Rancho,San Luis Río Colorado,Sonora,,18
83513,Río Sur,Ranchería,San Luis Río Colorado,Sonora,,25
83513,El Álamo [Empaque],Zona industrial,San Luis Río Colorado,Sonora,,26
